Taxa,unclassified,total,unclassified_percent,database,method,dataset,method_dataset,name
HsapMB133,64565000,153195994,42.14535793,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB00259837.PB.E1.P1_RevioSPRQ_s2.SW.E05
HsapMB133,27145999,153195993,17.71978396,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB00259837.PB.E1.P1_RevioSPRQ_s2.SW.E05
HsapMB218,10505999,22940999,45.79573453,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB00863141.PB.F1.P2_RevioSPRQ_s3.SW.B04
HsapMB218,5014000,22940998,21.85606746,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB00863141.PB.F1.P2_RevioSPRQ_s3.SW.B04
HsapMB314,5276999,10846999,48.64939141,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB00863141.PB.F4.P2_RevioSPRQ_s3.SW.B04
HsapMB314,2881999,10846997,26.56955653,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB00863141.PB.F4.P2_RevioSPRQ_s3.SW.B04
HsapMB403,85070000,178676995,47.61105368,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB00931143.PB.G1.P3_RevioSPRQ_s4.SW.C03
HsapMB403,36602000,178676997,20.48500961,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB00931143.PB.G1.P3_RevioSPRQ_s4.SW.C03
HsapMB493,77151999,159966994,48.22994861,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB00931143.PB.G1.P3_Vega.SW.C03
HsapMB493,33637000,159966994,21.0274627,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB00931143.PB.G1.P3_Vega.SW.C03
HsapMB244,40659000,86781997,46.85188335,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB01126996.PB.F1.P2_RevioSPRQ_s3.SW.D07
HsapMB244,20861000,86781997,24.03839589,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB01126996.PB.F1.P2_RevioSPRQ_s3.SW.D07
HsapMB340,17772000,34033000,52.21990421,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB01126996.PB.F4.P2_RevioSPRQ_s3.SW.D07
HsapMB340,9711999,34032999,28.5370061,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB01126996.PB.F4.P2_RevioSPRQ_s3.SW.D07
HsapMB21,29065999,65643999,44.27822717,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB01923487.PB.E1.P1_RevioSPRQ_s1.SW.E03
HsapMB21,13509000,65643998,20.57918532,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB01923487.PB.E1.P1_RevioSPRQ_s1.SW.E03
HsapMB117,16240999,36132996,44.94783383,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,842.FB01923487.PB.E1.P1_RevioSPRQ_s2.SW.E03
HsapMB117,7489999,36132997,20.72897247,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,842.FB01923487.PB.E1.P1_RevioSPRQ_s2.SW.E03
HsapMB59,125114999,312674995,40.01439226,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB00853568.PB.E1.P1_RevioSPRQ_s1.SW.C08
HsapMB59,50956999,312674996,16.29711351,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB00853568.PB.E1.P1_RevioSPRQ_s1.SW.C08
HsapMB155,75033999,182945997,41.0142885,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB00853568.PB.E1.P1_RevioSPRQ_s2.SW.C08
HsapMB155,31907999,182945998,17.44121181,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB00853568.PB.E1.P1_RevioSPRQ_s2.SW.C08
HsapMB64,50314000,85717996,58.69712586,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB00856314.PB.E1.P1_RevioSPRQ_s1.SW.H08
HsapMB64,31960000,85717997,37.28505229,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB00856314.PB.E1.P1_RevioSPRQ_s1.SW.H08
HsapMB160,29250000,48905996,59.80861733,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB00856314.PB.E1.P1_RevioSPRQ_s2.SW.H08
HsapMB160,19410000,48905992,39.68838829,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB00856314.PB.E1.P1_RevioSPRQ_s2.SW.H08
HsapMB198,49504999,91150993,54.31098156,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB00941079.PB.F1.P2_RevioSPRQ_s3.SW.F01
HsapMB198,30938999,91150994,33.94257994,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB00941079.PB.F1.P2_RevioSPRQ_s3.SW.F01
HsapMB294,36665000,66348000,55.26165069,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB00941079.PB.F4.P2_RevioSPRQ_s3.SW.F01
HsapMB294,22588999,66347998,34.04624055,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB00941079.PB.F4.P2_RevioSPRQ_s3.SW.F01
HsapMB396,149195000,301220997,49.53007974,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB00942800.PB.G1.P3_RevioSPRQ_s4.SW.D02
HsapMB396,69860999,301220995,23.19260615,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB00942800.PB.G1.P3_RevioSPRQ_s4.SW.D02
HsapMB486,127147999,251698999,50.51589379,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB00942800.PB.G1.P3_Vega.SW.D02
HsapMB486,62634000,251698994,24.88448563,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB00942800.PB.G1.P3_Vega.SW.D02
HsapMB229,36609000,64369998,56.87276858,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB01123005.PB.F1.P2_RevioSPRQ_s3.SW.E05
HsapMB229,25685999,64369994,39.90368401,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB01123005.PB.F1.P2_RevioSPRQ_s3.SW.E05
HsapMB325,18976999,31540998,60.16613361,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,843.FB01123005.PB.F4.P2_RevioSPRQ_s3.SW.E05
HsapMB325,14296000,31540999,45.3251338,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,843.FB01123005.PB.F4.P2_RevioSPRQ_s3.SW.E05
HsapMB219,9958000,16307000,61.06579996,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB00251761.PB.F1.P2_RevioSPRQ_s3.SW.C04
HsapMB219,6609999,16306999,40.53473604,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB00251761.PB.F1.P2_RevioSPRQ_s3.SW.C04
HsapMB315,6316999,10110999,62.47650702,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB00251761.PB.F4.P2_RevioSPRQ_s3.SW.C04
HsapMB315,4199999,10110999,41.53891223,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB00251761.PB.F4.P2_RevioSPRQ_s3.SW.C04
HsapMB14,154722999,302832993,51.09185676,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB00259684.PB.E1.P1_RevioSPRQ_s1.SW.F02
HsapMB14,81694000,302832992,26.97658517,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB00259684.PB.E1.P1_RevioSPRQ_s1.SW.F02
HsapMB110,89029999,171871994,51.8001781,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB00259684.PB.E1.P1_RevioSPRQ_s2.SW.F02
HsapMB110,47347999,171871990,27.54840914,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB00259684.PB.E1.P1_RevioSPRQ_s2.SW.F02
HsapMB70,31065999,57263997,54.25049006,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB00929166.PB.E1.P1_RevioSPRQ_s1.SW.F09
HsapMB70,18187999,57263996,31.76166574,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB00929166.PB.E1.P1_RevioSPRQ_s1.SW.F09
HsapMB166,22146999,39756993,55.70592072,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB00929166.PB.E1.P1_RevioSPRQ_s2.SW.F09
HsapMB166,13129000,39756996,33.02311875,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB00929166.PB.E1.P1_RevioSPRQ_s2.SW.F09
HsapMB57,24028000,41804998,57.47638117,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB00933807.PB.E1.P1_RevioSPRQ_s1.SW.A08
HsapMB57,13300000,41804998,31.81437779,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB00933807.PB.E1.P1_RevioSPRQ_s1.SW.A08
HsapMB153,14218000,23724996,59.92835573,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB00933807.PB.E1.P1_RevioSPRQ_s2.SW.A08
HsapMB153,8522000,23724995,35.91992327,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB00933807.PB.E1.P1_RevioSPRQ_s2.SW.A08
HsapMB210,34546000,67054000,51.51967071,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB01125137.PB.F1.P2_RevioSPRQ_s3.SW.B03
HsapMB210,21275999,67053997,31.72965066,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB01125137.PB.F1.P2_RevioSPRQ_s3.SW.B03
HsapMB306,20702999,38873996,53.25667832,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,850.FB01125137.PB.F4.P2_RevioSPRQ_s3.SW.B03
HsapMB306,13017999,38873996,33.48767901,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,850.FB01125137.PB.F4.P2_RevioSPRQ_s3.SW.B03
HsapMB10,61598000,124872997,49.32851896,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB00856252.PB.E1.P1_RevioSPRQ_s1.SW.B02
HsapMB10,30725000,124872997,24.60499927,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB00856252.PB.E1.P1_RevioSPRQ_s1.SW.B02
HsapMB106,34189999,67413999,50.71646766,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB00856252.PB.E1.P1_RevioSPRQ_s2.SW.B02
HsapMB106,18987999,67413997,28.16625604,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB00856252.PB.E1.P1_RevioSPRQ_s2.SW.B02
HsapMB250,44095999,82739996,53.29465933,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB00860640.PB.F1.P2_RevioSPRQ_s3.SW.B08
HsapMB250,26900999,82739993,32.5126919,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB00860640.PB.F1.P2_RevioSPRQ_s3.SW.B08
HsapMB346,21513000,39007997,55.15022984,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB00860640.PB.F4.P2_RevioSPRQ_s3.SW.B08
HsapMB346,13959000,39007996,35.78497086,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB00860640.PB.F4.P2_RevioSPRQ_s3.SW.B08
HsapMB68,145293000,249380997,58.26145606,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB00922160.PB.E1.P1_RevioSPRQ_s1.SW.D09
HsapMB68,84907999,249380995,34.0475019,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB00922160.PB.E1.P1_RevioSPRQ_s1.SW.D09
HsapMB164,87459000,145007997,60.31322535,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB00922160.PB.E1.P1_RevioSPRQ_s2.SW.D09
HsapMB164,52230999,145007994,36.01939283,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB00922160.PB.E1.P1_RevioSPRQ_s2.SW.D09
HsapMB41,18683000,31947000,58.48123454,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB00933878.PB.E1.P1_RevioSPRQ_s1.SW.A06
HsapMB41,12213000,31946998,38.22894408,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB00933878.PB.E1.P1_RevioSPRQ_s1.SW.A06
HsapMB137,10732000,17512000,61.28369118,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB00933878.PB.E1.P1_RevioSPRQ_s2.SW.A06
HsapMB137,7411000,17511997,42.31955956,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB00933878.PB.E1.P1_RevioSPRQ_s2.SW.A06
HsapMB207,56796999,104403993,54.40117506,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB01123205.PB.F1.P2_RevioSPRQ_s3.SW.G02
HsapMB207,31083000,104403995,29.77184925,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB01123205.PB.F1.P2_RevioSPRQ_s3.SW.G02
HsapMB303,37498000,67877000,55.24404437,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,853.FB01123205.PB.F4.P2_RevioSPRQ_s3.SW.G02
HsapMB303,21178999,67876996,31.20202756,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,853.FB01123205.PB.F4.P2_RevioSPRQ_s3.SW.G02
HsapMB33,26086000,59594998,43.77213,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB00855935.PB.E1.P1_RevioSPRQ_s1.SW.A05
HsapMB33,14265000,59594998,23.93657266,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB00855935.PB.E1.P1_RevioSPRQ_s1.SW.A05
HsapMB129,16326999,36167999,45.14211306,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB00855935.PB.E1.P1_RevioSPRQ_s2.SW.A05
HsapMB129,9299999,36167998,25.71333641,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB00855935.PB.E1.P1_RevioSPRQ_s2.SW.A05
HsapMB71,84778999,197979991,42.82200366,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB00929603.PB.E1.P1_RevioSPRQ_s1.SW.G09
HsapMB71,44837999,197979993,22.64774249,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB00929603.PB.E1.P1_RevioSPRQ_s1.SW.G09
HsapMB167,49540000,114035998,43.44242245,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB00929603.PB.E1.P1_RevioSPRQ_s2.SW.G09
HsapMB167,26881000,114035996,23.57238148,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB00929603.PB.E1.P1_RevioSPRQ_s2.SW.G09
HsapMB257,31533999,76033997,41.47355163,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB00935290.PB.F1.P2_RevioSPRQ_s3.SW.A09
HsapMB257,21563000,76033993,28.35968381,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB00935290.PB.F1.P2_RevioSPRQ_s3.SW.A09
HsapMB353,14434000,32909000,43.86034216,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB00935290.PB.F4.P2_RevioSPRQ_s3.SW.A09
HsapMB353,10051000,32909000,30.54179708,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB00935290.PB.F4.P2_RevioSPRQ_s3.SW.A09
HsapMB420,33167000,67799000,48.91960058,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB01123182.PB.G1.P3_RevioSPRQ_s4.SW.D05
HsapMB420,19758000,67798995,29.14202489,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB01123182.PB.G1.P3_RevioSPRQ_s4.SW.D05
HsapMB510,31571999,63854998,49.44326989,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB01123182.PB.G1.P3_Vega.SW.D05
HsapMB510,19059999,63854996,29.84887666,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB01123182.PB.G1.P3_Vega.SW.D05
HsapMB251,12806000,19142998,66.89652269,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB02748320.PB.F1.P2_RevioSPRQ_s3.SW.C08
HsapMB251,10578000,19142998,55.25780236,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB02748320.PB.F1.P2_RevioSPRQ_s3.SW.C08
HsapMB347,7119000,10150997,70.1310423,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,862.FB02748320.PB.F4.P2_RevioSPRQ_s3.SW.C08
HsapMB347,6355000,10151000,62.60466949,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,862.FB02748320.PB.F4.P2_RevioSPRQ_s3.SW.C08
HsapMB216,10891000,21818998,49.91521609,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB00853257.PB.F1.P2_RevioSPRQ_s3.SW.H03
HsapMB216,6324999,21818996,28.988497,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB00853257.PB.F1.P2_RevioSPRQ_s3.SW.H03
HsapMB312,9073000,17371000,52.23072938,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB00853257.PB.F4.P2_RevioSPRQ_s3.SW.H03
HsapMB312,5327000,17370999,30.66605438,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB00853257.PB.F4.P2_RevioSPRQ_s3.SW.H03
HsapMB423,13224999,23552998,56.14996019,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB00935308.PB.G1.P3_RevioSPRQ_s4.SW.G05
HsapMB423,8616000,23552996,36.58133343,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB00935308.PB.G1.P3_RevioSPRQ_s4.SW.G05
HsapMB513,12457999,21423997,58.14974209,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB00935308.PB.G1.P3_Vega.SW.G05
HsapMB513,8143999,21423996,38.0134453,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB00935308.PB.G1.P3_Vega.SW.G05
HsapMB66,76896999,163666994,46.98381581,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB00942959.PB.E1.P1_RevioSPRQ_s1.SW.B09
HsapMB66,37109999,163666992,22.67408874,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB00942959.PB.E1.P1_RevioSPRQ_s1.SW.B09
HsapMB162,44480000,92402993,48.1369689,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB00942959.PB.E1.P1_RevioSPRQ_s2.SW.B09
HsapMB162,22157999,92402990,23.97974243,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB00942959.PB.E1.P1_RevioSPRQ_s2.SW.B09
HsapMB234,45435000,108152999,42.00993076,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB01125333.PB.F1.P2_RevioSPRQ_s3.SW.B06
HsapMB234,18998000,108152999,17.56585594,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB01125333.PB.F1.P2_RevioSPRQ_s3.SW.B06
HsapMB330,24444000,56101000,43.57141584,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB01125333.PB.F4.P2_RevioSPRQ_s3.SW.B06
HsapMB330,10931000,56101000,19.48450117,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB01125333.PB.F4.P2_RevioSPRQ_s3.SW.B06
HsapMB16,31202999,52355997,59.59775534,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB02748052.PB.E1.P1_RevioSPRQ_s1.SW.H02
HsapMB16,18736000,52355995,35.78577773,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB02748052.PB.E1.P1_RevioSPRQ_s1.SW.H02
HsapMB112,18257000,30334999,60.18460723,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,866.FB02748052.PB.E1.P1_RevioSPRQ_s2.SW.H02
HsapMB112,11073000,30334999,36.50239118,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,866.FB02748052.PB.E1.P1_RevioSPRQ_s2.SW.H02
HsapMB50,52466999,110794999,47.35502457,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB00251665.PB.E1.P1_RevioSPRQ_s1.SW.B07
HsapMB50,28111000,110794998,25.37208404,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB00251665.PB.E1.P1_RevioSPRQ_s1.SW.B07
HsapMB146,31511999,64201999,49.0825823,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB00251665.PB.E1.P1_RevioSPRQ_s2.SW.B07
HsapMB146,17785000,64201999,27.70162966,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB00251665.PB.E1.P1_RevioSPRQ_s2.SW.B07
HsapMB212,30640000,71468996,42.871737,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB00259079.PB.F1.P2_RevioSPRQ_s3.SW.D03
HsapMB212,13313000,71468995,18.62765805,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB00259079.PB.F1.P2_RevioSPRQ_s3.SW.D03
HsapMB308,16401999,36422998,45.03198501,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB00259079.PB.F4.P2_RevioSPRQ_s3.SW.D03
HsapMB308,8087999,36422998,22.20574759,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB00259079.PB.F4.P2_RevioSPRQ_s3.SW.D03
HsapMB249,24220000,51131999,47.36759852,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB00929858.PB.F1.P2_RevioSPRQ_s3.SW.A08
HsapMB249,12260000,51131993,23.97716044,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB00929858.PB.F1.P2_RevioSPRQ_s3.SW.A08
HsapMB345,13256000,25797999,51.3838302,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB00929858.PB.F4.P2_RevioSPRQ_s3.SW.A08
HsapMB345,6965999,25797998,27.0020914,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB00929858.PB.F4.P2_RevioSPRQ_s3.SW.A08
HsapMB47,35714999,71957999,49.63311862,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB00936083.PB.E1.P1_RevioSPRQ_s1.SW.G06
HsapMB47,17777000,71957997,24.70468988,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB00936083.PB.E1.P1_RevioSPRQ_s1.SW.G06
HsapMB143,21362999,41696998,51.23390178,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB00936083.PB.E1.P1_RevioSPRQ_s2.SW.G06
HsapMB143,11203999,41696998,26.8700375,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB00936083.PB.E1.P1_RevioSPRQ_s2.SW.G06
HsapMB211,22973999,34427999,66.73056718,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB02754257.PB.F1.P2_RevioSPRQ_s3.SW.C03
HsapMB211,18842000,34427997,54.72871396,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB02754257.PB.F1.P2_RevioSPRQ_s3.SW.C03
HsapMB307,9704000,13007997,74.60026321,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,870.FB02754257.PB.F4.P2_RevioSPRQ_s3.SW.C03
HsapMB307,8350999,13007995,64.19897148,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,870.FB02754257.PB.F4.P2_RevioSPRQ_s3.SW.C03
HsapMB238,49053000,109251993,44.8989521,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB00856082.PB.F1.P2_RevioSPRQ_s3.SW.F06
HsapMB238,20452000,109251996,18.72002412,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB00856082.PB.F1.P2_RevioSPRQ_s3.SW.F06
HsapMB334,22437999,48295998,46.45933396,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB00856082.PB.F4.P2_RevioSPRQ_s3.SW.F06
HsapMB334,10922000,48295995,22.61471163,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB00856082.PB.F4.P2_RevioSPRQ_s3.SW.F06
HsapMB54,144079000,300276996,47.98203056,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB00925481.PB.E1.P1_RevioSPRQ_s1.SW.F07
HsapMB54,65181999,300276997,21.70729015,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB00925481.PB.E1.P1_RevioSPRQ_s1.SW.F07
HsapMB150,85541000,175792996,48.6600729,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB00925481.PB.E1.P1_RevioSPRQ_s2.SW.F07
HsapMB150,40333999,175792995,22.94403085,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB00925481.PB.E1.P1_RevioSPRQ_s2.SW.F07
HsapMB427,153162000,327333998,46.79074002,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB01123219.PB.G1.P3_RevioSPRQ_s4.SW.C06
HsapMB427,92336000,327333995,28.20849695,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB01123219.PB.G1.P3_RevioSPRQ_s4.SW.C06
HsapMB517,141774000,298054995,47.56638955,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB01123219.PB.G1.P3_Vega.SW.C06
HsapMB517,86310999,298054991,28.95807875,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB01123219.PB.G1.P3_Vega.SW.C06
HsapMB254,34154000,69055000,49.45912678,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB01124227.PB.F1.P2_RevioSPRQ_s3.SW.F08
HsapMB254,17427000,69054999,25.23640613,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB01124227.PB.F1.P2_RevioSPRQ_s3.SW.F08
HsapMB350,12333000,21785995,56.60976237,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB01124227.PB.F4.P2_RevioSPRQ_s3.SW.F08
HsapMB350,7418999,21785998,34.05397816,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB01124227.PB.F4.P2_RevioSPRQ_s3.SW.F08
HsapMB43,13264999,22471997,59.02901731,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB02744842.PB.E1.P1_RevioSPRQ_s1.SW.C06
HsapMB43,9009000,22471997,40.08989499,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB02744842.PB.E1.P1_RevioSPRQ_s1.SW.C06
HsapMB139,7722000,12319997,62.67858669,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,898.FB02744842.PB.E1.P1_RevioSPRQ_s2.SW.C06
HsapMB139,5732000,12319997,46.52598536,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,898.FB02744842.PB.E1.P1_RevioSPRQ_s2.SW.C06
HsapMB81,22234000,52113000,42.66497803,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,BsP.BsP1x.p1.PB.E1.P1_RevioSPRQ_s1.SW.A11
HsapMB81,21703000,52112999,41.64603922,986 cMAG,seqwell HiFi,new,seqwell HiFi_new,BsP.BsP1x.p1.PB.E1.P1_RevioSPRQ_s1.SW.A11
HsapMB273,8784000,21961000,39.99817859,standard (0 cMAGs),seqwell HiFi,new,seqwell HiFi_new,BsP.BsP1x.p2.PB.F1.P2_RevioSPRQ_s3.SW.A11
